,FIPS,Lat,Long_,Confirmed,Deaths,Active,Combined_Key,Population
1144,36123,42.63505484,-77.10369919,6,0,6,"Yates, NY",24913
1145,5105,34.9459153,-92.94372564,2,0,2,"Perry, AR",10455
1146,39125,41.11676341,-84.5801017,5,0,5,"Paulding, OH",18672
1147,13211,33.59232073,-83.49129491,15,0,15,"Morgan, GA",19276
1148,8087,40.26279810000001,-103.8093302,89,0,89,"Morgan, CO",29068
1149,1103,34.45500589,-86.85475946,42,0,42,"Morgan, AL",119679
1150,28161,34.02824175,-89.70762049999998,14,0,14,"Yalobusha, MS",12108
1151,46135,43.00924485,-97.39467635,22,0,22,"Yankton, SD",22814
1152,48503,33.17659707,-98.68790885,3,0,3,"Young, TX",18010
1153,28153,31.64135687,-88.69573913,9,0,9,"Wayne, MS",20183
1154,48341,35.83769242,-101.8930281,52,0,52,"Moore, TX",20940
1155,47127,35.27724699,-86.36230578,0,0,0,"Moore, TN",6488
1156,56029,44.52157546,-109.5852825,1,0,1,"Park, WY",29194
1157,18121,39.77202286,-87.20375833,7,0,7,"Parke, IN",16937
1158,48367,32.77757172,-97.80500621,16,0,16,"Parker, TX",142878
1159,50023,44.27343241,-72.61604978,29,0,29,"Washington, VT",58409
1160,21231,36.80310688,-84.8251971,5,0,5,"Wayne, KY",20333
1161,1105,32.64048341,-87.29770589,7,0,7,"Perry, AL",8923
1162,37139,36.26723798,-76.25134778,15,0,15,"Pasquotank, NC",39824
1163,51141,36.6801638,-80.2865648,0,0,0,"Patrick, VA",17608
1164,13305,31.5521809,-81.91894878,6,0,6,"Wayne, GA",29927
1165,37143,36.17847453,-76.40603143,12,0,12,"Perquimans, NC",13463
1166,16073,42.58016894,-116.1693871,4,0,4,"Owyhee, ID",11823
1167,29147,40.36079813,-94.88133008,3,0,3,"Nodaway, MO",22092
1168,29141,38.4181765,-92.88791859,1,0,1,"Morgan, MO",20627
1169,13315,31.97496928,-83.43438555,29,0,29,"Wilcox, GA",8635
1170,12093,27.386336199999995,-80.88944347,5,0,5,"Okeechobee, FL",42168
1171,53047,48.54855019,-119.7387224,15,0,15,"Okanogan, WA",42243
1172,5099,33.66340119,-93.30632432,1,0,1,"Nevada, AR",8252
1173,48487,34.07945812,-99.24178437,1,0,1,"Wilbarger, TX",12769
1174,54069,40.0955451,-80.62203992,22,0,22,"Ohio, WV",41411
1175,21183,37.47751843,-86.85368087,7,0,7,"Ohio, KY",23994
1176,18115,38.955305,-84.96515993,1,0,1,"Ohio, IN",5875
1177,54105,39.02775007,-81.37473928,2,0,2,"Wirt, WV",5821
1178,46102,43.33749164,-102.5555498,1,0,1,"Oglala Lakota, SD",14177
1179,1131,31.98773215,-87.30891118,34,0,34,"Wilcox, AL",10373
1180,26129,44.33481032,-84.12725175,4,0,4,"Ogemaw, MI",20997
1181,28159,33.08747908,-89.03391385,22,0,22,"Winston, MS",17955
1182,55083,45.02715345,-88.26807503,4,0,4,"Oconto, WI",37930
1183,45073,34.75225169,-83.06742317,14,0,14,"Oconee, SC",79546
1184,1133,34.15030532,-87.37325922,4,0,4,"Winston, AL",23629
1185,40107,35.46485198,-96.32639984,1,0,1,"Okfuskee, OK",11993
1186,48497,33.21570665,-97.65460265,5,0,5,"Wise, TX",69984
1187,48485,33.98842886,-98.7041034,56,0,56,"Wichita, TX",132230
1188,48499,32.78722382,-95.38236368,6,0,6,"Wood, TX",45539
1189,32033,39.44157041,-114.899966,3,0,3,"White Pine, NV",9580
1190,22069,31.72321584,-93.09816516,42,0,42,"Natchitoches, LA",38158
1191,54107,39.20967886,-81.5162836,22,0,22,"Wood, WV",83518
1192,56025,42.96180148,-106.797885,34,0,34,"Natrona, WY",79858
1193,21235,36.75700531,-84.14541217,5,0,5,"Whitley, KY",36264
1194,38065,47.11530482,-101.3406158,1,0,1,"Oliver, ND",1959
1195,21179,37.80335779,-85.4657193,13,0,13,"Nelson, KY",46233
1196,40111,35.64661916,-95.96432828,14,0,14,"Okmulgee, OK",38465
1197,53075,46.90022523,-117.5241763,12,0,12,"Whitman, WA",50104
1198,51125,37.78790447,-78.88498513,5,0,5,"Nelson, VA",14930
1199,31127,40.38514847,-95.85433992,1,0,1,"Nemaha, NE",6972
1200,20133,37.55862897,-95.30670046,2,0,2,"Neosho, KS",16007
1201,21185,38.39791089,-85.448222,19,0,19,"Oldham, KY",66799
1202,51195,36.9746148,-82.62410519,15,0,15,"Wise, VA",37383
1203,51127,37.50694406,-76.99828634,16,0,16,"New Kent, VA",23091
1204,13219,33.83749973,-83.43679568,43,0,43,"Oconee, GA",40280
1205,47133,36.34117832,-85.28989535,5,0,5,"Overton, TN",22241
1206,29143,36.59666326,-89.66070007,8,0,8,"New Madrid, MO",17076
1207,40105,36.79843529,-95.61902331,11,0,11,"Nowata, OK",10076
1208,51135,37.1435975,-78.05065922,5,0,5,"Nottoway, VA",15232
1209,51720,36.93357076,-82.62750411,0,0,0,"Norton, VA",3981
1210,51133,37.89202088,-76.41949732,4,0,4,"Northumberland, VA",12095
1211,42097,40.84785433,-76.70798222,56,0,56,"Northumberland, PA",90843
1212,51131,37.34062933,-75.87751591,4,0,4,"Northampton, VA",11710
1213,45089,33.62190129,-79.72767442,18,0,18,"Williamsburg, SC",30368
1214,56027,43.05607708,-104.4758896,1,0,1,"Niobrara, WY",2356
1215,17199,37.73033511,-88.92994027,12,0,12,"Williamson, IL",66597
1216,27107,47.32628443,-96.45620947,1,0,1,"Norman, MN",6375
1217,48493,29.1732598,-98.08693082,11,0,11,"Wilson, TX",51070
1218,51840,39.17054517,-78.17325058,21,0,21,"Winchester, VA",28078
1219,39121,39.76818851,-81.45937183,3,0,3,"Noble, OH",14424
1220,40103,36.38953329,-97.22928674,6,0,6,"Noble, OK",11131
1221,2180,64.90320724,-164.0353804,1,0,1,"Nome, AK",10004
1222,28103,33.11009499,-88.56949061,10,0,10,"Noxubee, MS",10417
1223,38105,48.34522353,-103.4793387,8,0,8,"Williams, ND",37589
1224,54067,38.29617706,-80.79759588,3,0,3,"Nicholas, WV",24496
1225,29157,37.70660776,-89.82741088,38,0,38,"Perry, MO",19136
1226,13317,33.78290391,-82.74286107,8,0,8,"Wilkes, GA",9777
1227,19191,43.29094334,-91.84422722,5,0,5,"Winneshiek, IA",19991
1228,26123,43.554374,-85.80070107,7,0,7,"Newaygo, MI",48980
1229,44005,41.5642026,-71.26569799,93,0,93,"Newport, RI",82082
1230,5101,35.91947491,-93.21612969,1,0,1,"Newton, AR",7753
1231,19189,43.37751174,-93.73407298,2,0,2,"Winnebago, IA",10354
1232,19141,43.08310673,-95.62474482,3,0,3,"O'Brien, IA",13753
1233,21181,38.33342292,-84.01889177,1,0,1,"Nicholas, KY",7269
1234,28101,32.40021118,-89.11843336,14,0,14,"Newton, MS",21018
1235,29145,36.90519407,-94.3394104,9,0,9,"Newton, MO",58236
1236,48351,30.78548982,-93.74408813,2,0,2,"Newton, TX",13595
1237,32023,38.04264256,-116.4722702,15,0,15,"Nye, NV",46523
1238,48495,31.85008651,-103.0485163,1,0,1,"Winkler, TX",8010
1239,48355,27.736286,-97.5433285,83,0,83,"Nueces, TX",362294
1240,55085,45.70677897,-89.51944105,6,0,6,"Oneida, WI",35595
1241,55141,44.45537896,-90.04158336,2,0,2,"Wood, WI",72999
1242,47185,35.92929884,-85.45591799,4,0,4,"White, TN",27345
1243,12089,30.61037141,-81.80297522,37,0,37,"Nassau, FL",88625
1244,29229,37.27029221,-92.46914488,9,0,9,"Wright, MO",18289
1245,29225,37.2813734,-92.876329,5,0,5,"Webster, MO",39592
1246,31131,40.64843556,-96.13374142,1,0,1,"Otoe, NE",16012
1247,20129,37.19141121,-101.79925190000002,1,0,1,"Morton, KS",2587
1248,35035,32.61348406,-105.7417604,3,0,3,"Otero, NM",67490
1249,8089,37.9014485,-103.7173385,5,0,5,"Otero, CO",18278
1250,48345,34.07408766,-100.779722,1,0,1,"Motley, TX",1200
1251,17139,39.64187451,-88.62099969,2,0,2,"Moultrie, IL",14501
1252,31181,40.17642643,-98.50019851,1,0,1,"Webster, NE",3487
1253,26135,44.68192279,-84.12939244,4,0,4,"Oscoda, MI",8241
1254,26133,43.98992088,-85.32566756,5,0,5,"Osceola, MI",23460
1255,18179,40.72934187,-85.22132966,4,0,4,"Wells, IN",28296
1256,27105,43.67434621,-95.75329576,2,0,2,"Nobles, MN",21629
1257,38061,48.20197971,-102.3555315,29,0,29,"Mountrail, ND",10545
1258,27099,43.67142874,-92.75234549,25,0,25,"Mower, MN",40062
1259,41049,45.41846568,-119.584546,5,0,5,"Morrow, OR",11603
1260,39117,40.52363560000001,-82.7892599,14,0,14,"Morrow, OH",35328
1261,48343,33.11304005,-94.73255695,3,0,3,"Morris, TX",12388
1262,47183,36.29896232,-88.71990865,6,0,6,"Weakley, TN",33328
1263,54099,38.14901357,-82.42287994,61,0,61,"Wayne, WV",39402
1264,51820,38.06451466,-78.90293905,6,0,6,"Waynesboro, VA",22630
1265,39115,39.62081738,-81.85308173,2,0,2,"Morgan, OH",14508
1266,47129,36.13248031,-84.64880098,6,0,6,"Morgan, TN",21403
1267,54065,39.55439028,-78.26311676,6,0,6,"Morgan, WV",17884
1268,20127,38.68827511,-96.65128437,2,0,2,"Morris, KS",5620
1269,13307,32.04066113,-84.54742852,3,0,3,"Webster, GA",2607
1270,20143,39.13237408,-97.65020313,3,0,3,"Ottawa, KS",5704
1271,5103,33.58839816,-92.87795984,5,0,5,"Ouachita, AR",23382
1272,27111,46.40846929,-95.70835255,4,0,4,"Otter Tail, MN",58746
1273,40115,36.83532655,-94.81011909,22,0,22,"Ottawa, OK",31127
1274,39123,41.53781826,-83.0940185,12,0,12,"Ottawa, OH",40525
1275,19187,42.42853483,-94.17987389,2,0,2,"Webster, IA",35904
1276,21233,37.52168356,-87.67989953,9,0,9,"Webster, KY",12942
1277,19197,42.73305373,-93.73515113,1,0,1,"Wright, IA",12562
1278,29227,40.47945588,-94.42328751,1,0,1,"Worth, MO",2013
1279,19143,43.37824276,-95.62422844,2,0,2,"Osceola, IA",5958
1280,13309,32.12009104,-82.72574721,3,0,3,"Wheeler, GA",7855
1281,51137,38.24530219,-78.01560400000002,17,0,17,"Orange, VA",37051
1282,30065,46.49684637,-108.39498,1,0,1,"Musselshell, MT",4633
1283,50017,44.00470222,-72.37640104,5,0,5,"Orange, VT",28892
1284,48361,30.11879481,-93.89412775,46,0,46,"Orange, TX",83396
1285,21239,38.04178222,-84.7417556,16,0,16,"Woodford, KY",26734
1286,48481,29.27765923,-96.22319248,28,0,28,"Wharton, TX",41556
1287,5145,35.25688493,-91.74908296,28,0,28,"White, AR",78753
1288,51193,38.11021557,-76.80213247,8,0,8,"Westmoreland, VA",18015
1289,17203,40.78579374,-89.20973757,11,0,11,"Woodford, IL",38459
1290,19193,42.38979414,-96.0459439,21,0,21,"Woodbury, IA",103107
1291,13311,34.64624278,-83.74905525,14,0,14,"White, GA",30798
1292,18181,40.74911165,-86.86492015,5,0,5,"White, IN",24102
1293,26131,46.665226200000006,-89.31390481,0,0,0,"Ontonagon, MI",5720
1294,36069,42.85145728,-77.30874425,62,0,62,"Ontario, NY",109777
1295,54103,39.6065771,-80.64016540000001,3,0,3,"Wetzel, WV",15065
1296,5147,35.18902527,-91.2439489,1,0,1,"Woodruff, AR",6320
1297,13213,34.78897608,-84.74993177,17,0,17,"Murray, GA",40096
1298,36073,43.2516977,-78.2320066,33,0,33,"Orleans, NY",40352
1299,27101,44.02216709,-95.76328482,1,0,1,"Murray, MN",8194
1300,20141,39.3503437,-98.76753828,2,0,2,"Osborne, KS",3421
1301,22123,32.78550125,-91.461201,4,0,4,"West Carroll, LA",10830
1302,29151,38.46036182,-91.8613635,4,0,4,"Osage, MO",13615
1303,20139,38.65235984,-95.72707998,4,0,4,"Osage, KS",15949
1304,50019,44.82964024,-72.24562697,8,0,8,"Orleans, VT",27037
1305,22125,30.87882871,-91.4148538,47,0,47,"West Feliciana, LA",15568
1306,39119,39.96575964,-81.94363275,8,0,8,"Muskingum, OH",86215
1307,19195,43.37750768,-93.26087602,1,0,1,"Worth, IA",7381
1308,29149,36.68710164,-91.4033755,1,0,1,"Oregon, MO",10529
1309,24047,38.21274277,-75.33200012,22,0,22,"Worcester, MD",52276
1310,40153,36.42316318,-99.26283045,1,0,1,"Woodward, OK",20211
1311,45075,33.4391073,-80.79886287,38,0,38,"Orangeburg, SC",86175
1312,20207,37.8865336,-95.74006277,4,0,4,"Woodson, KS",3138
1313,13259,32.07996777,-84.83208037,9,0,9,"Stewart, GA",6621
1314,16077,42.69254894,-112.83957420000002,2,0,2,"Power, ID",7681
1315,39127,39.73508655,-82.23804971,8,0,8,"Perry, OH",36134
1316,36097,42.39184015,-76.8773299,8,0,8,"Schuyler, NY",17807
1317,20171,38.48222076,-100.9066539,1,0,1,"Scott, KS",4823
1318,36109,42.44945765,-76.47229843,118,0,118,"Tompkins, NY",102180
1319,5127,34.85588887,-94.0632176,1,0,1,"Scott, AR",10281
1320,49045,40.44862644,-113.1295715,37,0,37,"Tooele, UT",72259
1321,37165,34.8386299,-79.4757978,9,0,9,"Scotland, NC",34823
1322,29199,40.45214695,-92.14709064,3,0,3,"Scotland, MO",4902
1323,39145,38.80270163,-82.98907345,4,0,4,"Scioto, OH",75314
1324,35057,34.64048375,-105.8508949,12,0,12,"Torrance, NM",15461
1325,13281,34.91369188,-83.74107459999998,8,0,8,"Towns, GA",12037
1326,17169,40.1571798,-90.61114163,1,0,1,"Schuyler, IL",6768
1327,28123,32.406704100000006,-89.53789439,79,0,79,"Scott, MS",28124
1328,26153,46.19235734,-86.19972234,3,0,3,"Schoolcraft, MI",8094
1329,36095,42.58831742,-74.44339029999998,20,0,20,"Schoharie, NY",30999
1330,55113,45.87931905,-91.14504927,2,0,2,"Sawyer, WI",16558
1331,31155,41.2278103,-96.63773905,6,0,6,"Saunders, NE",21578
1332,37175,35.20383864,-82.79638423,6,0,6,"Transylvania, NC",34385
1333,31153,41.11314181,-96.11156432,46,0,46,"Sarpy, NE",187196
1334,38081,46.10830372,-97.63217159,1,0,1,"Sargent, ND",3898
1335,27155,45.77298854,-96.47062949,2,0,2,"Traverse, MN",3259
1336,55121,44.30360275,-91.35893614,1,0,1,"Trempealeau, WI",29649
1337,21209,38.29622293,-84.5816631,21,0,21,"Scott, KY",57004
1338,29201,37.05588075,-89.56474493,26,0,26,"Scott, MO",38280
1339,27135,48.77501878,-95.81079919,1,0,1,"Roseau, MN",15165
1340,36099,42.78081007,-76.82497064,18,0,18,"Seneca, NY",34016
1341,18159,40.31123252,-86.05234925,10,0,10,"Tipton, IN",15148
1342,5135,36.16258158,-91.47819342,2,0,2,"Sharp, AR",17442
1343,28125,32.88149103,-90.8159538,3,0,3,"Sharkey, MS",4321
1344,47167,35.501942,-89.73694895,52,0,52,"Tipton, TN",61599
1345,31159,40.87241834,-97.139673,1,0,1,"Seward, NE",17284
1346,20175,37.19324632,-100.8507201,7,0,7,"Seward, KS",21428
1347,47155,35.78077323,-83.52244332,22,0,22,"Sevier, TN",98250
1348,5133,33.99780401,-94.2424869,8,0,8,"Sevier, AR",17007
1349,47153,35.36979721,-85.41022136,3,0,3,"Sequatchie, TN",15026
1350,28141,34.74023475,-88.23917219,2,0,2,"Tishomingo, MS",19383
1351,46121,43.19338568,-100.7195503,1,0,1,"Todd, SD",10177
1352,48449,33.21339719,-94.96797273,8,0,8,"Titus, TX",32750
1353,21219,36.8381152,-87.17878374,8,0,8,"Todd, KY",12294
1354,5131,35.19605503,-94.27162713,11,0,11,"Sebastian, AR",127827
1355,5129,35.9109364,-92.69936482,6,0,6,"Searcy, AR",7881
1356,48415,32.74613808,-100.9162664,2,0,2,"Scurry, TX",16703
1357,31157,41.85070896,-103.7080986,14,0,14,"Scotts Bluff, NE",35618
1358,51169,36.71466456,-82.60171704,3,0,3,"Scott, VA",21566
1359,47151,36.42325673,-84.50360494,10,0,10,"Scott, TN",22068
1360,27153,46.06996226,-94.89785296,2,0,2,"Todd, MN",24664
1361,13283,32.40422134,-82.56904553,1,0,1,"Treutlen, GA",6901
1362,35049,35.50708973,-105.9774716,78,0,78,"Santa Fe, NM",150358
1363,4023,31.52508998,-110.8479088,12,0,12,"Santa Cruz, AZ",46498
1364,5139,33.16887091,-92.59746952,18,0,18,"Union, AR",38682
1365,51775,37.2836193,-80.06219455,3,0,3,"Salem, VA",25301
1366,56041,41.2878183,-110.54757820000002,4,0,4,"Uinta, WY",20226
1367,8109,38.08054629,-106.282466,3,0,3,"Saguache, CO",6824
1368,49047,40.12491499,-109.5174415,6,0,6,"Uintah, UT",35734
1369,23023,43.95415864,-69.85074999,15,0,15,"Sagadahoc, ME",35856
1370,41059,45.59073056,-118.7353826,17,0,17,"Umatilla, OR",77950
1371,47171,36.10890856,-82.43709629,1,0,1,"Unicoi, TN",17883
1372,22085,31.56388699,-93.55433981,10,0,10,"Sabine, LA",23884
1373,50021,43.57723578,-73.03741676,39,0,39,"Rutland, VT",58191
1374,12125,30.04412971,-82.37497443,2,0,2,"Union, FL",15237
1375,21221,36.80767017,-87.87333656,4,0,4,"Trigg, KY",14651
1376,51167,36.93028320000001,-82.10095486,2,0,2,"Russell, VA",26586
1377,21207,36.99308373,-85.06070117,8,0,8,"Russell, KY",17923
1378,1113,32.28725256,-85.18415324,30,0,30,"Russell, AL",57961
1379,17181,37.47119609,-89.25548938,3,0,3,"Union, IL",16653
1380,55107,45.47498854,-91.1333012,3,0,3,"Rusk, WI",14178
1381,48401,32.10773545,-94.76176432,17,0,17,"Rusk, TX",54406
1382,18161,39.62550777,-84.92497066,6,0,6,"Union, IN",7054
1383,21205,38.19484205,-83.42088935,1,0,1,"Rowan, KY",24460
1384,8107,40.48596505,-106.9905548,41,0,41,"Routt, CO",25638
1385,17165,37.75332999,-88.54119706,3,0,3,"Saline, IL",23491
1386,37177,35.87147226,-76.17055253,3,0,3,"Tyrrell, NC",4016
1387,29195,39.13734288,-93.20259964,35,0,35,"Saline, MO",22761
1388,31151,40.52418865,-97.14085859,1,0,1,"Saline, NE",14224
1389,21223,38.61056487,-85.33775972,1,0,1,"Trimble, KY",8471
1390,48455,31.0879489,-95.1367187,4,0,4,"Trinity, TX",14651
1391,54093,39.11240885,-79.57053576,4,0,4,"Tucker, WV",6839
1392,46111,44.02351092,-98.0909816,3,0,3,"Sanborn, SD",2344
1393,48409,28.00880118,-97.51763891,8,0,8,"San Patricio, TX",66730
1394,35047,35.48014807,-104.8163562,2,0,2,"San Miguel, NM",27277
1395,8113,38.00450883,-108.4020725,12,0,12,"San Miguel, CO",8179
1396,53055,48.60182783,-122.96745,13,0,13,"San Juan, WA",17582
1397,49037,37.62762978,-109.80337140000002,9,0,9,"San Juan, UT",15308
1398,6109,38.02644018,-119.9525093,2,0,2,"Tuolumne, CA",54478
1399,46125,43.3109081,-97.14865776,5,0,5,"Turner, SD",8384
1400,48407,30.57933681,-95.16260304,7,0,7,"San Jacinto, TX",28859
1401,1125,33.28726072,-87.52556818,128,0,128,"Tuscaloosa, AL",209355
1402,39157,40.44214695,-81.47226262,28,0,28,"Tuscarawas, OH",91987
1403,13289,32.67435595,-83.43078662,3,0,3,"Twiggs, GA",8120
1404,48457,30.77031716,-94.37690895,4,0,4,"Tyler, TX",21672
1405,37163,34.98820368,-78.36914061,17,0,17,"Sampson, NC",63531
1406,45081,34.00795823,-81.72713237,8,0,8,"Saluda, SC",20473
1407,54095,39.46811972,-80.88772676,3,0,3,"Tyler, WV",8591
1408,55115,44.78902246,-88.76443896,6,0,6,"Shawano, WI",40899
1409,36107,42.16852837,-76.30835812,25,0,25,"Tioga, NY",48203
1410,40141,34.37288446,-98.92426619,1,0,1,"Tillman, OK",7250
1411,1119,32.59117397,-88.19916205,28,0,28,"Sumter, AL",12427
1412,20185,38.03100851,-98.71762001,1,0,1,"Stafford, KS",4156
1413,51800,36.70155394,-76.63603554,59,0,59,"Suffolk, VA",92108
1414,18153,39.08952258,-87.41414469,6,0,6,"Sullivan, IN",20669
1415,33019,43.36094111,-72.22203125,7,0,7,"Sullivan, NH",43146
1416,36089,44.4976179,-75.06550039,92,0,92,"St. Lawrence, NY",107740
1417,42113,41.44634738,-76.51246591,1,0,1,"Sullivan, PA",6066
1418,46119,44.71571812,-100.1278092,1,0,1,"Sully, SD",1391
1419,54089,37.65390597,-80.86009693,1,0,1,"Summers, WV",12573
1420,49043,40.86688146,-110.9535882,306,0,306,"Summit, UT",42145
1421,37171,36.41689489,-80.69102283,10,0,10,"Surry, NC",71783
1422,51177,38.18574462,-77.655399,60,0,60,"Spotsylvania, VA",136215
1423,51181,37.11781893,-76.88450012,3,0,3,"Surry, VA",6422
1424,22091,30.82210324,-90.71013176,14,0,14,"St. Helena, LA",10132
1425,5123,35.02201976,-90.74828138,45,0,45,"St. Francis, AR",24994
1426,55109,45.03437474,-92.45000068,10,0,10,"St. Croix, WI",90687
1427,29185,38.03699437,-93.77631447,2,0,2,"St. Clair, MO",9397
1428,51183,36.92432914,-77.25791182,10,0,10,"Sussex, VA",11159
1429,1115,33.71902176,-86.31029372,47,0,47,"St. Clair, AL",89512
1430,56037,41.65943896,-108.8827882,10,0,10,"Sweetwater, WY",42343
1431,27151,45.2829032,-95.68264092,1,0,1,"Swift, MN",9266
1432,56035,42.76558279,-109.9130922,1,0,1,"Sublette, WY",9831
1433,38093,46.97962541,-98.95637318,1,0,1,"Stutsman, ND",20704
1434,33017,43.291833,-71.02336013,69,0,69,"Strafford, NH",130633
1435,51179,38.41758738,-77.45917053,108,0,108,"Stafford, VA",152882
1436,47161,36.50235092,-87.83920548,4,0,4,"Stewart, TN",13715
1437,20189,37.1923008,-101.3118967,2,0,2,"Stevens, KS",5485
1438,30095,45.67071407,-109.3950061,1,0,1,"Stillwater, MT",9642
1439,29207,36.85571651,-89.9444155,12,0,12,"Stoddard, MO",29025
1440,37169,36.4017975,-80.23893369,10,0,10,"Stokes, NC",45591
1441,17177,42.35129217,-89.662598,9,0,9,"Stephenson, IL",44498
1442,48429,32.73553157,-98.83631615,1,0,1,"Stephens, TX",9366
1443,13257,34.55151201,-83.29405315,24,0,24,"Stephens, GA",25925
1444,27147,44.02240351,-93.22627088,9,0,9,"Steele, MN",36649
1445,27145,45.55192576,-94.61078221,7,0,7,"Stearns, MN",161075
1446,5137,35.86251946,-92.15684085,7,0,7,"Stone, AR",12506
1447,51790,38.15965544,-79.05979937,2,0,2,"Staunton, VA",24932
1448,48427,26.56150059,-98.73892358,7,0,7,"Starr, TX",64633
1449,28131,30.79187949,-89.11547539,15,0,15,"Stone, MS",18336
1450,29209,36.75000327,-93.45256475,3,0,3,"Stone, MO",31952
1451,19169,42.03621213,-93.46499005,11,0,11,"Story, IA",97117
1452,17175,41.09309773,-89.79745866,1,0,1,"Stark, IL",5342
1453,31167,41.9169835,-97.19394708,1,0,1,"Stanton, NE",5920
1454,20187,37.56304714,-101.7843534,2,0,2,"Stanton, KS",2006
1455,48437,34.53028891,-101.7349174,4,0,4,"Swisher, TX",7397
1456,18155,38.82767338,-85.03022429,12,0,12,"Switzerland, IN",10751
1457,41057,45.46248721,-123.712066,5,0,5,"Tillamook, OR",27036
1458,27141,45.44447208,-93.77617511,11,0,11,"Sherburne, MN",97238
1459,38085,46.11323337,-101.0440149,1,0,1,"Sioux, ND",4230
1460,19167,43.08221074,-96.1767568,7,0,7,"Sioux, IA",34855
1461,28127,31.91282117,-89.91716179,12,0,12,"Simpson, MS",26658
1462,13271,31.92829517,-82.93491155,11,0,11,"Telfair, GA",15860
1463,30093,45.90018933,-112.6620092,11,0,11,"Silver Bow, MT",34915
1464,27143,44.5796592,-94.23164924,1,0,1,"Sibley, MN",14865
1465,22107,32.00760749,-91.32915234,1,0,1,"Tensas, LA",4334
1466,41055,45.41501554,-120.6827834,1,0,1,"Sherman, OR",1780
1467,56033,44.79048913,-106.8862389,12,0,12,"Sheridan, WY",30485
1468,48445,33.17402785,-102.3354521,10,0,10,"Terry, TX",12337
1469,46115,44.93837606,-98.34626602,3,0,3,"Spink, SD",6376
1470,16081,43.75303583,-111.2056773,6,0,6,"Teton, ID",12142
1471,56039,43.93522482,-110.5890801,58,0,58,"Teton, WY",23464
1472,51171,38.85905135,-78.56813762,27,0,27,"Shenandoah, VA",43616
1473,48419,31.79211404,-94.14550696,46,0,46,"Shelby, TX",25274
1474,29215,37.31728859,-91.96564727,0,0,0,"Texas, MO",25398
1475,39149,40.33163494,-84.20258189,27,0,27,"Shelby, OH",48590
1476,29205,39.79742518,-92.07634971,1,0,1,"Shelby, MO",5930
1477,19165,41.6850066,-95.31015553,7,0,7,"Shelby, IA",11454
1478,17173,39.39133527,-88.80611122,4,0,4,"Shelby, IL",21634
1479,6093,41.59198861,-122.5407434,5,0,5,"Siskiyou, CA",43539
1480,51185,37.12191123,-81.56685568,4,0,4,"Tazewell, VA",40595
1481,53059,46.02408726,-121.9164403,3,0,3,"Skamania, WA",12083
1482,38087,46.44737738,-103.4601547,3,0,3,"Slope, ND",750
1483,21215,38.03223971,-85.32749335,9,0,9,"Spencer, KY",19351
1484,18147,38.01519732,-87.0079644,4,0,4,"Spencer, IN",20277
1485,28135,33.95339918,-90.1729398,6,0,6,"Tallahatchie, MS",13809
1486,2240,63.87692095,-143.2127643,1,0,1,"Southeast Fairbanks, AK",6893
1487,51175,36.72231125,-77.10642712,6,0,6,"Southampton, VA",17631
1488,35055,36.58006022,-105.6310198,15,0,15,"Taos, NM",32723
1489,42111,39.97172723,-79.02699593,14,0,14,"Somerset, PA",73447
1490,28137,34.65133709,-89.94485778,26,0,26,"Tate, MS",28321
1491,24039,38.1163542,-75.75118623,5,0,5,"Somerset, MD",25616
1492,23025,45.51229767,-69.95995554,13,0,13,"Somerset, ME",50484
1493,13267,32.04785085,-82.05539188,5,0,5,"Tattnall, GA",25286
1494,35053,34.00715494,-106.9298354,16,0,16,"Socorro, NM",16637
1495,12123,30.04848048,-83.60445406,1,0,1,"Taylor, FL",21569
1496,51173,36.84455636,-81.53344948,11,0,11,"Smyth, VA",30104
1497,47159,36.25359775,-85.95411046,10,0,10,"Smith, TN",20157
1498,19173,40.73710579,-94.69778563,1,0,1,"Taylor, IA",6121
1499,21217,37.3677562,-85.3329931,4,0,4,"Taylor, KY",25769
1500,20183,39.78516566,-98.78566062,1,0,1,"Smith, KS",3583
1501,54091,39.33602617,-80.0421439,4,0,4,"Taylor, WV",16695
1502,39141,39.33705391,-83.06000914,21,0,21,"Ross, OH",76666
1503,26143,44.33473082,-84.61067651,9,0,9,"Roscommon, MI",24019
1504,44009,41.45961631,-71.61435303,152,0,152,"Washington, RI",125577
1505,37185,36.39728256,-78.10652228,3,0,3,"Warren, NC",19731
1506,55097,44.47558711,-89.50152965,4,0,4,"Portage, WI",70772
1507,29219,38.76529479,-91.16124662,17,0,17,"Warren, MO",35649
1508,51735,37.14259351,-76.35798148,6,0,6,"Poquoson, VA",12271
1509,5115,35.44871474,-93.03212219,31,0,31,"Pope, AR",64072
1510,36113,43.56173026,-73.8433699,77,0,77,"Warren, NY",63944
1511,30073,48.22773388,-112.2252703,1,0,1,"Pondera, MT",5911
1512,55095,45.46130348,-92.44182875,3,0,3,"Polk, WI",43783
1513,48373,30.79472531,-94.8276624,11,0,11,"Polk, TX",51353
1514,47139,35.12245443,-84.52075859,5,0,5,"Polk, TN",16832
1515,37149,35.27820615,-82.16812354,9,0,9,"Polk, NC",20724
1516,21227,36.99903045,-86.42672751,52,0,52,"Warren, KY",132896
1517,31143,41.18813488,-97.56630712,2,0,2,"Polk, NE",5213
1518,29167,37.6162296,-93.39828174,1,0,1,"Polk, MO",32149
1519,27119,47.77372465,-96.40134647,1,0,1,"Polk, MN",31364
